"k","signal_mode","method","beta","power_smooth"
4,"abundance","GLaD_0.5_unweighted",0.57035175879397,0.0440826015370511
4,"abundance","GLaD_0.5_unweighted",0.575125628140704,0.0444353435606276
4,"abundance","GLaD_0.5_unweighted",0.579899497487437,0.0443784997548293
4,"abundance","GLaD_0.5_unweighted",0.584673366834171,0.0443611204787013
4,"abundance","GLaD_0.5_unweighted",0.589447236180905,0.0443933739763495
4,"abundance","GLaD_0.5_unweighted",0.594221105527638,0.0444813235023084
4,"abundance","GLaD_0.5_unweighted",0.598994974874372,0.0446204001580684
4,"abundance","GLaD_0.5_unweighted",0.603768844221106,0.0450567955839514
4,"abundance","GLaD_0.5_unweighted",0.608542713567839,0.0455598418206358
4,"abundance","GLaD_0.5_unweighted",0.613316582914573,0.046044177541145
4,"abundance","GLaD_0.5_unweighted",0.618090452261307,0.0464945033222153
4,"abundance","GLaD_0.5_unweighted",0.62286432160804,0.0469006135665601
4,"abundance","GLaD_0.5_unweighted",0.627638190954774,0.0472020415633877
4,"abundance","GLaD_0.5_unweighted",0.632412060301508,0.0474643503500812
4,"abundance","GLaD_0.5_unweighted",0.637185929648241,0.0477462911279756
4,"abundance","GLaD_0.5_unweighted",0.641959798994975,0.0480428582791742
4,"abundance","GLaD_0.5_unweighted",0.646733668341709,0.0483502782858584
4,"abundance","GLaD_0.5_unweighted",0.651507537688442,0.0486861328833648
4,"abundance","GLaD_0.5_unweighted",0.656281407035176,0.0490256447944148
4,"abundance","GLaD_0.5_unweighted",0.66105527638191,0.0493236033453941
4,"abundance","GLaD_0.5_unweighted",0.665829145728643,0.0495838904819118
4,"abundance","GLaD_0.5_unweighted",0.670603015075377,0.0498093562890968
4,"abundance","GLaD_0.5_unweighted",0.67537688442211,0.0500038038079538
4,"abundance","GLaD_0.5_unweighted",0.680150753768844,0.0501717840479048
4,"abundance","GLaD_0.5_unweighted",0.684924623115578,0.0503179440431644
4,"abundance","GLaD_0.5_unweighted",0.689698492462312,0.0504465427777974
4,"abundance","GLaD_0.5_unweighted",0.694472361809045,0.0505612249599083
4,"abundance","GLaD_0.5_unweighted",0.699246231155779,0.0506649777149284
4,"abundance","GLaD_0.5_unweighted",0.704020100502513,0.0507601837238888
4,"abundance","GLaD_0.5_unweighted",0.708793969849246,0.0508487144456398
4,"abundance","GLaD_0.5_unweighted",0.71356783919598,0.0509320200328159
4,"abundance","GLaD_0.5_unweighted",0.718341708542714,0.051011211215727
4,"abundance","GLaD_0.5_unweighted",0.723115577889447,0.0510871297547103
4,"abundance","GLaD_0.5_unweighted",0.727889447236181,0.0511604052452127
4,"abundance","GLaD_0.5_unweighted",0.732663316582915,0.0512314999637052
4,"abundance","GLaD_0.5_unweighted",0.737437185929648,0.0513007439009207
4,"abundance","GLaD_0.5_unweighted",0.742211055276382,0.0513683620162953
4,"abundance","GLaD_0.5_unweighted",0.746984924623115,0.0514344954389516
4,"abundance","GLaD_0.5_unweighted",0.751758793969849,0.0514992174252447
4,"abundance","GLaD_0.5_unweighted",0.756532663316583,0.0515625207123546
4,"abundance","GLaD_0.5_unweighted",0.761306532663317,0.0516243220397195
4,"abundance","GLaD_0.5_unweighted",0.76608040201005,0.0516845083512182
4,"abundance","GLaD_0.5_unweighted",0.770854271356784,0.0517429456820026
4,"abundance","GLaD_0.5_unweighted",0.775628140703518,0.0517994838088296
4,"abundance","GLaD_0.5_unweighted",0.780402010050251,0.0518539599484645
4,"abundance","GLaD_0.5_unweighted",0.785175879396985,0.0519062017128502
4,"abundance","GLaD_0.5_unweighted",0.789949748743719,0.0519560294807305
4,"abundance","GLaD_0.5_unweighted",0.794723618090452,0.0520032583085537
4,"abundance","GLaD_0.5_unweighted",0.799497487437186,0.052047699475658
4,"abundance","GLaD_0.5_unweighted",0.80427135678392,0.0520891501969449
4,"abundance","GLaD_0.5_unweighted",0.809045226130653,0.0521273464346399
4,"abundance","GLaD_0.5_unweighted",0.813819095477387,0.0521620131317627
4,"abundance","GLaD_0.5_unweighted",0.818592964824121,0.0521928875422795
4,"abundance","GLaD_0.5_unweighted",0.823366834170854,0.0522197193199084
4,"abundance","GLaD_0.5_unweighted",0.828140703517588,0.0522422705073357
4,"abundance","GLaD_0.5_unweighted",0.832914572864322,0.0522603154653844
4,"abundance","GLaD_0.5_unweighted",0.837688442211055,0.0522736407577474
4,"abundance","GLaD_0.5_unweighted",0.842462311557789,0.0522820450034054
4,"abundance","GLaD_0.5_unweighted",0.847236180904523,0.0522853387061465
4,"abundance","GLaD_0.5_unweighted",0.852010050251256,0.0522833441761282
4,"abundance","GLaD_0.5_unweighted",0.85678391959799,0.0522758988543701
4,"abundance","GLaD_0.5_unweighted",0.861557788944724,0.052262855562138
4,"abundance","GLaD_0.5_unweighted",0.866331658291457,0.0522440777951486
4,"abundance","GLaD_0.5_unweighted",0.871105527638191,0.052219439195436
4,"abundance","GLaD_0.5_unweighted",0.875879396984925,0.0521888233121603
4,"abundance","GLaD_0.5_unweighted",0.880653266331658,0.05215212336814
4,"abundance","GLaD_0.5_unweighted",0.885427135678392,0.0521092420334539
4,"abundance","GLaD_0.5_unweighted",0.890201005025126,0.0520600912070519
4,"abundance","GLaD_0.5_unweighted",0.894974874371859,0.0520045918069852
4,"abundance","GLaD_0.5_unweighted",0.899748743718593,0.0519426735696071
4,"abundance","GLaD_0.5_unweighted",0.904522613065327,0.0518742846292255
4,"abundance","GLaD_0.5_unweighted",0.90929648241206,0.05179942636681
4,"abundance","GLaD_0.5_unweighted",0.914070351758794,0.051718118933954
4,"abundance","GLaD_0.5_unweighted",0.918844221105528,0.0516303873343113
4,"abundance","GLaD_0.5_unweighted",0.923618090452261,0.0515362612144513
4,"abundance","GLaD_0.5_unweighted",0.928391959798995,0.0514357746640947
4,"abundance","GLaD_0.5_unweighted",0.933165829145729,0.0513289660224069
4,"abundance","GLaD_0.5_unweighted",0.937939698492462,0.0512158776890227
4,"abundance","GLaD_0.5_unweighted",0.942713567839196,0.0510965559387367
4,"abundance","GLaD_0.5_unweighted",0.94748743718593,0.0509710507390084
4,"abundance","GLaD_0.5_unweighted",0.952261306532663,0.0508394149261285
4,"abundance","GLaD_0.5_unweighted",0.957035175879397,0.0507016876833531
4,"abundance","GLaD_0.5_unweighted",0.961809045226131,0.0505578923719629
4,"abundance","GLaD_0.5_unweighted",0.966582914572864,0.0504080531746704
4,"abundance","GLaD_0.5_unweighted",0.971356783919598,0.0502521958805154
4,"abundance","GLaD_0.5_unweighted",0.976130653266332,0.0500903477975778
4,"abundance","GLaD_0.5_unweighted",0.980904522613065,0.0499225376677315
4,"abundance","GLaD_0.5_unweighted",0.985678391959799,0.0497487955835141
4,"abundance","GLaD_0.5_unweighted",0.990452261306533,0.0495691529071665
4,"abundance","GLaD_0.5_unweighted",0.995226130653266,0.049383642191885
4,"abundance","GLaD_0.5_unweighted",1,0.0491922971053109
4,"abundance","GLaD_0.5_weighted",0.05,0.00115110217718029
4,"abundance","GLaD_0.5_weighted",0.0547738693467337,0.00779211505883163
4,"abundance","GLaD_0.5_weighted",0.0595477386934673,0.0144819811509929
4,"abundance","GLaD_0.5_weighted",0.064321608040201,0.0212203074160795
4,"abundance","GLaD_0.5_weighted",0.0690954773869347,0.0280066950568279
4,"abundance","GLaD_0.5_weighted",0.0738693467336684,0.0348407395175207
4,"abundance","GLaD_0.5_weighted",0.078643216080402,0.0417220304908194
4,"abundance","GLaD_0.5_weighted",0.0834170854271357,0.0486501519309588
4,"abundance","GLaD_0.5_weighted",0.0881909547738693,0.055624682074141
4,"abundance","GLaD_0.5_weighted",0.092964824120603,0.0626451934670925
4,"abundance","GLaD_0.5_weighted",0.0977386934673367,0.0697112530048898
4,"abundance","GLaD_0.5_weighted",0.10251256281407,0.0768224222725915
4,"abundance","GLaD_0.5_weighted",0.107286432160804,0.0839782631234023
4,"abundance","GLaD_0.5_weighted",0.112060301507538,0.0911783366614938
4,"abundance","GLaD_0.5_weighted",0.116834170854271,0.0984221976574912
4,"abundance","GLaD_0.5_weighted",0.121608040201005,0.105709394400839
4,"abundance","GLaD_0.5_weighted",0.126381909547739,0.113039468783954
4,"abundance","GLaD_0.5_weighted",0.131155778894472,0.120411956401006
4,"abundance","GLaD_0.5_weighted",0.135929648241206,0.127826386663356
4,"abundance","GLaD_0.5_weighted",0.14070351758794,0.135282282934092
4,"abundance","GLaD_0.5_weighted",0.145477386934673,0.14277916268465
4,"abundance","GLaD_0.5_weighted",0.150251256281407,0.150316537676356
4,"abundance","GLaD_0.5_weighted",0.155025125628141,0.157893907897823
4,"abundance","GLaD_0.5_weighted",0.159798994974874,0.165510746271536
4,"abundance","GLaD_0.5_weighted",0.164572864321608,0.173166515230811
4,"abundance","GLaD_0.5_weighted",0.169346733668342,0.180860671562044
4,"abundance","GLaD_0.5_weighted",0.174120603015075,0.188592666785703
4,"abundance","GLaD_0.5_weighted",0.178894472361809,0.196361947588462
4,"abundance","GLaD_0.5_weighted",0.183668341708543,0.204167956317038
4,"abundance","GLaD_0.5_weighted",0.188442211055276,0.212010131546697
4,"abundance","GLaD_0.5_weighted",0.19321608040201,0.21988790874026
4,"abundance","GLaD_0.5_weighted",0.197989949748744,0.227800721017035
4,"abundance","GLaD_0.5_weighted",0.202763819095477,0.235748002714074
4,"abundance","GLaD_0.5_weighted",0.207537688442211,0.243729232806869
4,"abundance","GLaD_0.5_weighted",0.212311557788945,0.251743934560196
4,"abundance","GLaD_0.5_weighted",0.217085427135678,0.259791645400065
4,"abundance","GLaD_0.5_weighted",0.221859296482412,0.267871917941173
4,"abundance","GLaD_0.5_weighted",0.226633165829146,0.275984322289998
4,"abundance","GLaD_0.5_weighted",0.231407035175879,0.28412844868654
4,"abundance","GLaD_0.5_weighted",0.236180904522613,0.292303910550287
4,"abundance","GLaD_0.5_weighted",0.240954773869347,0.30051034801092
4,"abundance","GLaD_0.5_weighted",0.24572864321608,0.308747432023191
4,"abundance","GLaD_0.5_weighted",0.250502512562814,0.317014869271709
4,"abundance","GLaD_0.5_weighted",0.255276381909548,0.325312506139545
4,"abundance","GLaD_0.5_weighted",0.260050251256281,0.333640547682904
4,"abundance","GLaD_0.5_weighted",0.264824120603015,0.341999363865033
4,"abundance","GLaD_0.5_weighted",0.269597989949749,0.350389452713142
4,"abundance","GLaD_0.5_weighted",0.274371859296482,0.358811454370259
4,"abundance","GLaD_0.5_weighted",0.279145728643216,0.367266167491582
4,"abundance","GLaD_0.5_weighted",0.28391959798995,0.37575456845889
4,"abundance","GLaD_0.5_weighted",0.288693467336683,0.384277833985585
4,"abundance","GLaD_0.5_weighted",0.293467336683417,0.392837367800121
4,"abundance","GLaD_0.5_weighted",0.298241206030151,0.401434832224884
4,"abundance","GLaD_0.5_weighted",0.303015075376884,0.41007218376068
4,"abundance","GLaD_0.5_weighted",0.307788944723618,0.418751695470548
4,"abundance","GLaD_0.5_weighted",0.312562814070352,0.427476019196975
4,"abundance","GLaD_0.5_weighted",0.317336683417085,0.436248266890367
4,"abundance","GLaD_0.5_weighted",0.322110552763819,0.445072085451428
4,"abundance","GLaD_0.5_weighted",0.326884422110553,0.453951741681006
4,"abundance","GLaD_0.5_weighted",0.331658291457286,0.462892215851706
4,"abundance","GLaD_0.5_weighted",0.33643216080402,0.471899298352226
4,"abundance","GLaD_0.5_weighted",0.341206030150754,0.480979676903645
4,"abundance","GLaD_0.5_weighted",0.345979899497487,0.490140989270913
4,"abundance","GLaD_0.5_weighted",0.350753768844221,0.499391794298775
4,"abundance","GLaD_0.5_weighted",0.355527638190955,0.508741307796623
4,"abundance","GLaD_0.5_weighted",0.360301507537688,0.518198794472327
4,"abundance","GLaD_0.5_weighted",0.365075376884422,0.527772697410816
4,"abundance","GLaD_0.5_weighted",0.369849246231156,0.537468829499886
4,"abundance","GLaD_0.5_weighted",0.374623115577889,0.547287407054568
4,"abundance","GLaD_0.5_weighted",0.379396984924623,0.557218922133744
4,"abundance","GLaD_0.5_weighted",0.384170854271357,0.567239834406319
4,"abundance","GLaD_0.5_weighted",0.38894472361809,0.577311452343031
4,"abundance","GLaD_0.5_weighted",0.393718592964824,0.587389441620714
4,"abundance","GLaD_0.5_weighted",0.398492462311558,0.597456073156949
4,"abundance","GLaD_0.5_weighted",0.403266331658291,0.607555298296034
4,"abundance","GLaD_0.5_weighted",0.408040201005025,0.617596563054917
4,"abundance","GLaD_0.5_weighted",0.412814070351759,0.627564832730088
4,"abundance","GLaD_0.5_weighted",0.417587939698492,0.63741948023691
4,"abundance","GLaD_0.5_weighted",0.422361809045226,0.647115673041686
4,"abundance","GLaD_0.5_weighted",0.42713567839196,0.656790745875341
4,"abundance","GLaD_0.5_weighted",0.431909547738693,0.666643870700896
4,"abundance","GLaD_0.5_weighted",0.436683417085427,0.676484665072374
4,"abundance","GLaD_0.5_weighted",0.441457286432161,0.68624069499844
4,"abundance","GLaD_0.5_weighted",0.446231155778894,0.695848217277149
4,"abundance","GLaD_0.5_weighted",0.451005025125628,0.705209165142435
4,"abundance","GLaD_0.5_weighted",0.455778894472362,0.71403591296343
4,"abundance","GLaD_0.5_weighted",0.460552763819095,0.722698915936902
4,"abundance","GLaD_0.5_weighted",0.465326633165829,0.731198097189661
4,"abundance","GLaD_0.5_weighted",0.470100502512563,0.739522693903204
4,"abundance","GLaD_0.5_weighted",0.474874371859296,0.747665549857478
4,"abundance","GLaD_0.5_weighted",0.47964824120603,0.756343699943895
4,"abundance","GLaD_0.5_weighted",0.484422110552764,0.764901292458218
4,"abundance","GLaD_0.5_weighted",0.489195979899497,0.773246331498954
4,"abundance","GLaD_0.5_weighted",0.493969849246231,0.781312530594388
4,"abundance","GLaD_0.5_weighted",0.498743718592965,0.7890873024427
4,"abundance","GLaD_0.5_weighted",0.503517587939698,0.796435126012224
4,"abundance","GLaD_0.5_weighted",0.508291457286432,0.803540304294955
4,"abundance","GLaD_0.5_weighted",0.513065326633166,0.810485392987866
4,"abundance","GLaD_0.5_weighted",0.5178391959799,0.817273885570462
4,"abundance","GLaD_0.5_weighted",0.522613065326633,0.823911413538342
4,"abundance","GLaD_0.5_weighted",0.527386934673367,0.83061355858423
4,"abundance","GLaD_0.5_weighted",0.5321608040201,0.837379715914161
4,"abundance","GLaD_0.5_weighted",0.536934673366834,0.843976321426585
4,"abundance","GLaD_0.5_weighted",0.541708542713568,0.850380083812991
4,"abundance","GLaD_0.5_weighted",0.546482412060301,0.856591578005854
4,"abundance","GLaD_0.5_weighted",0.551256281407035,0.86260848044969
4,"abundance","GLaD_0.5_weighted",0.556030150753769,0.868339434651684
4,"abundance","GLaD_0.5_weighted",0.560804020100502,0.873909340538453
4,"abundance","GLaD_0.5_weighted",0.565577889447236,0.879320055369684
4,"abundance","GLaD_0.5_weighted",0.57035175879397,0.884584746528719
4,"abundance","GLaD_0.5_weighted",0.575125628140704,0.889728277122213
4,"abundance","GLaD_0.5_weighted",0.579899497487437,0.895136585777459
4,"abundance","GLaD_0.5_weighted",0.584673366834171,0.900500122205105
4,"abundance","GLaD_0.5_weighted",0.589447236180905,0.90582232249827
4,"abundance","GLaD_0.5_weighted",0.594221105527638,0.911098526787651
4,"abundance","GLaD_0.5_weighted",0.598994974874372,0.916316143407351
4,"abundance","GLaD_0.5_weighted",0.603768844221106,0.920833264344125
4,"abundance","GLaD_0.5_weighted",0.608542713567839,0.925028735465277
4,"abundance","GLaD_0.5_weighted",0.613316582914573,0.929050372061284
4,"abundance","GLaD_0.5_weighted",0.618090452261307,0.932917152098915
4,"abundance","GLaD_0.5_weighted",0.62286432160804,0.936656698121162
4,"abundance","GLaD_0.5_weighted",0.627638190954774,0.940714839730347
4,"abundance","GLaD_0.5_weighted",0.632412060301508,0.945001829068339
4,"abundance","GLaD_0.5_weighted",0.637185929648241,0.94915353252337
4,"abundance","GLaD_0.5_weighted",0.641959798994975,0.953146836607096
4,"abundance","GLaD_0.5_weighted",0.646733668341709,0.956961686305826
4,"abundance","GLaD_0.5_weighted",0.651507537688442,0.960360067001735
4,"abundance","GLaD_0.5_weighted",0.656281407035176,0.963108815318364
4,"abundance","GLaD_0.5_weighted",0.66105527638191,0.965699234681257
4,"abundance","GLaD_0.5_weighted",0.665829145728643,0.968143874974155
4,"abundance","GLaD_0.5_weighted",0.670603015075377,0.970477949864015
4,"abundance","GLaD_0.5_weighted",0.67537688442211,0.972735277310688
4,"abundance","GLaD_0.5_weighted",0.680150753768844,0.97493977259626
4,"abundance","GLaD_0.5_weighted",0.684924623115578,0.977105013683333
4,"abundance","GLaD_0.5_weighted",0.689698492462312,0.979236726368668
4,"abundance","GLaD_0.5_weighted",0.694472361809045,0.98133558470726
4,"abundance","GLaD_0.5_weighted",0.699246231155779,0.983399407612115
4,"abundance","GLaD_0.5_weighted",0.704020100502513,0.985424645691014
4,"abundance","GLaD_0.5_weighted",0.708793969849246,0.987407348050778
4,"abundance","GLaD_0.5_weighted",0.71356783919598,0.989343575645972
4,"abundance","GLaD_0.5_weighted",0.718341708542714,0.991229617921638
4,"abundance","GLaD_0.5_weighted",0.723115577889447,0.993062110974066
4,"abundance","GLaD_0.5_weighted",0.727889447236181,0.994838074245489
4,"abundance","GLaD_0.5_weighted",0.732663316582915,0.99655490427805
4,"abundance","GLaD_0.5_weighted",0.737437185929648,0.998210347856273
4,"abundance","GLaD_0.5_weighted",0.742211055276382,0.999802466982004
4,"abundance","GLaD_0.5_weighted",0.746984924623115,1
4,"abundance","GLaD_0.5_weighted",0.751758793969849,1
4,"abundance","GLaD_0.5_weighted",0.756532663316583,1
4,"abundance","GLaD_0.5_weighted",0.761306532663317,1
4,"abundance","GLaD_0.5_weighted",0.76608040201005,1
4,"abundance","GLaD_0.5_weighted",0.770854271356784,1
4,"abundance","GLaD_0.5_weighted",0.775628140703518,1
4,"abundance","GLaD_0.5_weighted",0.780402010050251,1
4,"abundance","GLaD_0.5_weighted",0.785175879396985,1
4,"abundance","GLaD_0.5_weighted",0.789949748743719,1
4,"abundance","GLaD_0.5_weighted",0.794723618090452,1
4,"abundance","GLaD_0.5_weighted",0.799497487437186,1
4,"abundance","GLaD_0.5_weighted",0.80427135678392,1
4,"abundance","GLaD_0.5_weighted",0.809045226130653,1
4,"abundance","GLaD_0.5_weighted",0.813819095477387,1
4,"abundance","GLaD_0.5_weighted",0.818592964824121,1
4,"abundance","GLaD_0.5_weighted",0.823366834170854,1
4,"abundance","GLaD_0.5_weighted",0.828140703517588,1
4,"abundance","GLaD_0.5_weighted",0.832914572864322,1
4,"abundance","GLaD_0.5_weighted",0.837688442211055,1
4,"abundance","GLaD_0.5_weighted",0.842462311557789,1
4,"abundance","GLaD_0.5_weighted",0.847236180904523,1
4,"abundance","GLaD_0.5_weighted",0.852010050251256,1
4,"abundance","GLaD_0.5_weighted",0.85678391959799,1
4,"abundance","GLaD_0.5_weighted",0.861557788944724,1
4,"abundance","GLaD_0.5_weighted",0.866331658291457,1
4,"abundance","GLaD_0.5_weighted",0.871105527638191,1
4,"abundance","GLaD_0.5_weighted",0.875879396984925,1
4,"abundance","GLaD_0.5_weighted",0.880653266331658,1
4,"abundance","GLaD_0.5_weighted",0.885427135678392,1
4,"abundance","GLaD_0.5_weighted",0.890201005025126,1
4,"abundance","GLaD_0.5_weighted",0.894974874371859,1
4,"abundance","GLaD_0.5_weighted",0.899748743718593,1
4,"abundance","GLaD_0.5_weighted",0.904522613065327,1
4,"abundance","GLaD_0.5_weighted",0.90929648241206,1
4,"abundance","GLaD_0.5_weighted",0.914070351758794,1
4,"abundance","GLaD_0.5_weighted",0.918844221105528,1
4,"abundance","GLaD_0.5_weighted",0.923618090452261,1
4,"abundance","GLaD_0.5_weighted",0.928391959798995,1
4,"abundance","GLaD_0.5_weighted",0.933165829145729,1
4,"abundance","GLaD_0.5_weighted",0.937939698492462,1
4,"abundance","GLaD_0.5_weighted",0.942713567839196,1
4,"abundance","GLaD_0.5_weighted",0.94748743718593,1
4,"abundance","GLaD_0.5_weighted",0.952261306532663,1
4,"abundance","GLaD_0.5_weighted",0.957035175879397,1
4,"abundance","GLaD_0.5_weighted",0.961809045226131,1
4,"abundance","GLaD_0.5_weighted",0.966582914572864,1
4,"abundance","GLaD_0.5_weighted",0.971356783919598,1
4,"abundance","GLaD_0.5_weighted",0.976130653266332,1
4,"abundance","GLaD_0.5_weighted",0.980904522613065,1
4,"abundance","GLaD_0.5_weighted",0.985678391959799,1
4,"abundance","GLaD_0.5_weighted",0.990452261306533,1
4,"abundance","GLaD_0.5_weighted",0.995226130653266,1
4,"abundance","GLaD_0.5_weighted",1,1
4,"abundance","GLaD_1_unweighted",0.05,0.058081828126869
4,"abundance","GLaD_1_unweighted",0.0547738693467337,0.0578308159181154
4,"abundance","GLaD_1_unweighted",0.0595477386934673,0.0575840328254152
4,"abundance","GLaD_1_unweighted",0.064321608040201,0.0573412038078986
4,"abundance","GLaD_1_unweighted",0.0690954773869347,0.0571020617544506
4,"abundance","GLaD_1_unweighted",0.0738693467336684,0.0568663478542488
4,"abundance","GLaD_1_unweighted",0.078643216080402,0.0566338119764219
4,"abundance","GLaD_1_unweighted",0.0834170854271357,0.0564042130596711
4,"abundance","GLaD_1_unweighted",0.0881909547738693,0.0561773195128559
4,"abundance","GLaD_1_unweighted",0.092964824120603,0.0559529096277146
4,"abundance","GLaD_1_unweighted",0.0977386934673367,0.0557307720051078
4,"abundance","GLaD_1_unweighted",0.10251256281407,0.0555107084600496
4,"abundance","GLaD_1_unweighted",0.107286432160804,0.0552925817061821
4,"abundance","GLaD_1_unweighted",0.112060301507538,0.0550763102253406
4,"abundance","GLaD_1_unweighted",0.116834170854271,0.0548618225402025
4,"abundance","GLaD_1_unweighted",0.121608040201005,0.0546490556406694
4,"abundance","GLaD_1_unweighted",0.126381909547739,0.0544379552308626
4,"abundance","GLaD_1_unweighted",0.131155778894472,0.0542284759854636
4,"abundance","GLaD_1_unweighted",0.135929648241206,0.0540205818159034
4,"abundance","GLaD_1_unweighted",0.14070351758794,0.0538142461469656
4,"abundance","GLaD_1_unweighted",0.145477386934673,0.0536094522044285
4,"abundance","GLaD_1_unweighted",0.150251256281407,0.0534061933154872
4,"abundance","GLaD_1_unweighted",0.155025125628141,0.0532044815985082
4,"abundance","GLaD_1_unweighted",0.159798994974874,0.053004369216047
4,"abundance","GLaD_1_unweighted",0.164572864321608,0.0528059272219868
4,"abundance","GLaD_1_unweighted",0.169346733668342,0.0526092398641738
4,"abundance","GLaD_1_unweighted",0.174120603015075,0.0524144048670466
4,"abundance","GLaD_1_unweighted",0.178894472361809,0.0522215337160078
4,"abundance","GLaD_1_unweighted",0.183668341708543,0.052030751940778
4,"abundance","GLaD_1_unweighted",0.188442211055276,0.051842199394286
4,"abundance","GLaD_1_unweighted",0.19321608040201,0.0516560305228311
4,"abundance","GLaD_1_unweighted",0.197989949748744,0.0514724146222759
4,"abundance","GLaD_1_unweighted",0.202763819095477,0.0512915349941565
4,"abundance","GLaD_1_unweighted",0.207537688442211,0.0511135720300912
4,"abundance","GLaD_1_unweighted",0.212311557788945,0.0509387043273859
4,"abundance","GLaD_1_unweighted",0.217085427135678,0.0507671217611437
4,"abundance","GLaD_1_unweighted",0.221859296482412,0.050599025837156
4,"abundance","GLaD_1_unweighted",0.226633165829146,0.0504346295646469
4,"abundance","GLaD_1_unweighted",0.231407035175879,0.0502741572359553
4,"abundance","GLaD_1_unweighted",0.236180904522613,0.0501178440931316
4,"abundance","GLaD_1_unweighted",0.240954773869347,0.0499659358572562
4,"abundance","GLaD_1_unweighted",0.24572864321608,0.049818688091122
4,"abundance","GLaD_1_unweighted",0.250502512562814,0.0496763653591443
4,"abundance","GLaD_1_unweighted",0.255276381909548,0.0495392397493126
4,"abundance","GLaD_1_unweighted",0.260050251256281,0.0494075886918851
4,"abundance","GLaD_1_unweighted",0.264824120603015,0.0492816941203574
4,"abundance","GLaD_1_unweighted",0.269597989949749,0.0491618405386815
4,"abundance","GLaD_1_unweighted",0.274371859296482,0.0490483123430298
4,"abundance","GLaD_1_unweighted",0.279145728643216,0.048941390459882
4,"abundance","GLaD_1_unweighted",0.28391959798995,0.0488413481190388
4,"abundance","GLaD_1_unweighted",0.288693467336683,0.0487484455226928
4,"abundance","GLaD_1_unweighted",0.293467336683417,0.0486629230930407
4,"abundance","GLaD_1_unweighted",0.298241206030151,0.0485849928724846
4,"abundance","GLaD_1_unweighted",0.303015075376884,0.0485148270011924
4,"abundance","GLaD_1_unweighted",0.307788944723618,0.0484525373735304
4,"abundance","GLaD_1_unweighted",0.312562814070352,0.0483981591474965
4,"abundance","GLaD_1_unweighted",0.317336683417085,0.0483516313772551
4,"abundance","GLaD_1_unweighted",0.322110552763819,0.0483127653769039
4,"abundance","GLaD_1_unweighted",0.326884422110553,0.0482812022218721
4,"abundance","GLaD_1_unweighted",0.331658291457286,0.0482563554329022
4,"abundance","GLaD_1_unweighted",0.33643216080402,0.0482373332795794
4,"abundance","GLaD_1_unweighted",0.341206030150754,0.0482228332347799
4,"abundance","GLaD_1_unweighted",0.345979899497487,0.048210998964544
4,"abundance","GLaD_1_unweighted",0.350753768844221,0.0481992282010074
4,"abundance","GLaD_1_unweighted",0.355527638190955,0.0481838158020099
4,"abundance","GLaD_1_unweighted",0.360301507537688,0.0481594490313475
4,"abundance","GLaD_1_unweighted",0.365075376884422,0.0481190226080194
4,"abundance","GLaD_1_unweighted",0.369849246231156,0.0480533139852859
4,"abundance","GLaD_1_unweighted",0.374623115577889,0.0479508055815602
4,"abundance","GLaD_1_unweighted",0.379396984924623,0.0477980436893387
4,"abundance","GLaD_1_unweighted",0.384170854271357,0.047581117424506
4,"abundance","GLaD_1_unweighted",0.38894472361809,0.047288934005336
4,"abundance","GLaD_1_unweighted",0.393718592964824,0.0469184360265108
4,"abundance","GLaD_1_unweighted",0.398492462311558,0.0464801577051425
4,"abundance","GLaD_1_unweighted",0.403266331658291,0.0461406333445399
4,"abundance","GLaD_1_unweighted",0.408040201005025,0.0458698449655108
4,"abundance","GLaD_1_unweighted",0.412814070351759,0.0455933513129568
4,"abundance","GLaD_1_unweighted",0.417587939698492,0.0453101412178485
4,"abundance","GLaD_1_unweighted",0.422361809045226,0.0450262939113151
4,"abundance","GLaD_1_unweighted",0.42713567839196,0.0446767196131995
4,"abundance","GLaD_1_unweighted",0.431909547738693,0.0442306279759899
4,"abundance","GLaD_1_unweighted",0.436683417085427,0.0437825976665764
4,"abundance","GLaD_1_unweighted",0.441457286432161,0.0433496332443483
4,"abundance","GLaD_1_unweighted",0.446231155778894,0.0429448432347644
4,"abundance","GLaD_1_unweighted",0.451005025125628,0.0425971872857009
4,"abundance","GLaD_1_unweighted",0.455778894472362,0.0424030444502745
4,"abundance","GLaD_1_unweighted",0.460552763819095,0.0422649015979546
4,"abundance","GLaD_1_unweighted",0.465326633165829,0.0421946870435837
4,"abundance","GLaD_1_unweighted",0.470100502512563,0.0421878639918816
4,"abundance","GLaD_1_unweighted",0.474874371859296,0.0422325281061041
4,"abundance","GLaD_1_unweighted",0.47964824120603,0.041967677177887
4,"abundance","GLaD_1_unweighted",0.484422110552764,0.0417065892170329
4,"abundance","GLaD_1_unweighted",0.489195979899497,0.0414716048594225
4,"abundance","GLaD_1_unweighted",0.493969849246231,0.0412743794884871
4,"abundance","GLaD_1_unweighted",0.498743718592965,0.041115521918319
4,"abundance","GLaD_1_unweighted",0.503517587939698,0.0412421352850989
4,"abundance","GLaD_1_unweighted",0.508291457286432,0.0414975129630877
4,"abundance","GLaD_1_unweighted",0.513065326633166,0.0417806097269251
4,"abundance","GLaD_1_unweighted",0.5178391959799,0.0420754777593361
4,"abundance","GLaD_1_unweighted",0.522613065326633,0.0423678744990361
4,"abundance","GLaD_1_unweighted",0.527386934673367,0.0425088708167593
