"k","signal_mode","beta","method","weighted_power","n_nonmissing","total_weight"
4,"abundance",0.15,"unifrac_weighted_phyloseq",0.124927297431674,400,87471.7473467549
4,"abundance",0.2,"GLaD_0.5_unweighted",0.0478102807082782,400,87471.7473467549
4,"abundance",0.2,"GLaD_0.5_weighted",0.123295397839098,400,87471.7473467549
4,"abundance",0.2,"GLaD_1_unweighted",0.051457339341747,400,87471.7473467549
4,"abundance",0.2,"GLaD_1_weighted",0.105315437145481,400,87471.7473467549
4,"abundance",0.2,"GUniFrac",0.11414519195004,400,87471.7473467549
4,"abundance",0.2,"aitchison",0.0398393350770465,400,87471.7473467549
4,"abundance",0.2,"bray",0.0821145430770896,400,87471.7473467549
4,"abundance",0.2,"euclidean",0.081213428930306,400,87471.7473467549
4,"abundance",0.2,"jaccard",0.0852902165082643,400,87471.7473467549
4,"abundance",0.2,"unifrac_unweighted",0.0449714269550687,400,87471.7473467549
4,"abundance",0.2,"unifrac_weighted_phyloseq",0.112848517531246,400,87471.7473467549
4,"abundance",0.25,"GLaD_0.5_unweighted",0.0367394865761562,400,87471.7473467549
4,"abundance",0.25,"GLaD_0.5_weighted",0.166301391284934,400,87471.7473467549
4,"abundance",0.25,"GLaD_1_unweighted",0.0289398154344447,400,87471.7473467549
4,"abundance",0.25,"GLaD_1_weighted",0.179865204429915,400,87471.7473467549
4,"abundance",0.25,"GUniFrac",0.181833923700457,400,87471.7473467549
4,"abundance",0.25,"aitchison",0.0695783403293656,400,87471.7473467549
4,"abundance",0.25,"bray",0.0847153124728794,400,87471.7473467549
4,"abundance",0.25,"euclidean",0.0627630288229252,400,87471.7473467549
4,"abundance",0.25,"jaccard",0.0780516508270076,400,87471.7473467549
4,"abundance",0.25,"unifrac_unweighted",0.04965416525965,400,87471.7473467549
4,"abundance",0.25,"unifrac_weighted_phyloseq",0.195643241761062,400,87471.7473467549
4,"abundance",0.3,"GLaD_0.5_unweighted",0.0555928675137498,400,87471.7473467549
4,"abundance",0.3,"GLaD_0.5_weighted",0.236825691027251,400,87471.7473467549
4,"abundance",0.3,"GLaD_1_unweighted",0.0395873553917505,400,87471.7473467549
4,"abundance",0.3,"GLaD_1_weighted",0.242344328114898,400,87471.7473467549
4,"abundance",0.3,"GUniFrac",0.231996183127593,400,87471.7473467549
4,"abundance",0.3,"aitchison",0.0607991898178746,400,87471.7473467549
4,"abundance",0.3,"bray",0.108785625281164,400,87471.7473467549
4,"abundance",0.3,"euclidean",0.082520712915666,400,87471.7473467549
4,"abundance",0.3,"jaccard",0.117076306254122,400,87471.7473467549
4,"abundance",0.3,"unifrac_unweighted",0.0595873553917505,400,87471.7473467549
4,"abundance",0.3,"unifrac_weighted_phyloseq",0.249117334647882,400,87471.7473467549
4,"abundance",0.35,"GLaD_0.5_unweighted",0.0435728282073663,400,87471.7473467549
4,"abundance",0.35,"GLaD_0.5_weighted",0.290806283577376,400,87471.7473467549
4,"abundance",0.35,"GLaD_1_unweighted",0.0658473874917575,400,87471.7473467549
4,"abundance",0.35,"GLaD_1_weighted",0.295430281287912,400,87471.7473467549
4,"abundance",0.35,"GUniFrac",0.32807836921546,400,87471.7473467549
4,"abundance",0.35,"aitchison",0.03576414200327,400,87471.7473467549
4,"abundance",0.35,"bray",0.15550220146706,400,87471.7473467549
4,"abundance",0.35,"euclidean",0.126151335928547,400,87471.7473467549
4,"abundance",0.35,"jaccard",0.158341055220269,400,87471.7473467549
4,"abundance",0.35,"unifrac_unweighted",0.0345571878426373,400,87471.7473467549
4,"abundance",0.35,"unifrac_weighted_phyloseq",0.314405211183367,400,87471.7473467549
4,"abundance",0.4,"GLaD_0.5_unweighted",0.0542203681646721,400,87471.7473467549
4,"abundance",0.4,"GLaD_0.5_weighted",0.339860094118668,400,87471.7473467549
4,"abundance",0.4,"GLaD_1_unweighted",0.0504958900967372,400,87471.7473467549
4,"abundance",0.4,"GLaD_1_weighted",0.339608114433372,400,87471.7473467549
4,"abundance",0.4,"GUniFrac",0.431254788115234,400,87471.7473467549
4,"abundance",0.4,"aitchison",0.0624352242073448,400,87471.7473467549
4,"abundance",0.4,"bray",0.238752105324337,400,87471.7473467549
4,"abundance",0.4,"euclidean",0.129073435170244,400,87471.7473467549
4,"abundance",0.4,"jaccard",0.223554798082597,400,87471.7473467549
4,"abundance",0.4,"unifrac_unweighted",0.0490898707908317,400,87471.7473467549
4,"abundance",0.4,"unifrac_weighted_phyloseq",0.41926315845443,400,87471.7473467549
4,"abundance",0.45,"GLaD_0.5_unweighted",0.0323503842146755,400,87471.7473467549
4,"abundance",0.45,"GLaD_0.5_weighted",0.398559284902982,400,87471.7473467549
4,"abundance",0.45,"GLaD_1_unweighted",0.0451214823114557,400,87471.7473467549
4,"abundance",0.45,"GLaD_1_weighted",0.385938242162588,400,87471.7473467549
4,"abundance",0.45,"GUniFrac",0.476441485790408,400,87471.7473467549
4,"abundance",0.45,"aitchison",0.0777825868054717,400,87471.7473467549
4,"abundance",0.45,"bray",0.301727864574655,400,87471.7473467549
4,"abundance",0.45,"euclidean",0.203869452838899,400,87471.7473467549
4,"abundance",0.45,"jaccard",0.291568794155883,400,87471.7473467549
4,"abundance",0.45,"unifrac_unweighted",0.0392676200500251,400,87471.7473467549
4,"abundance",0.45,"unifrac_weighted_phyloseq",0.474363421632753,400,87471.7473467549
4,"abundance",0.5,"GLaD_0.5_unweighted",0.0567378920719744,400,87471.7473467549
4,"abundance",0.5,"GLaD_0.5_weighted",0.475603016988805,400,87471.7473467549
4,"abundance",0.5,"GLaD_1_unweighted",0.0510617790697373,400,87471.7473467549
4,"abundance",0.5,"GLaD_1_weighted",0.470868079886975,400,87471.7473467549
4,"abundance",0.5,"GUniFrac",0.632199153024006,400,87471.7473467549
4,"abundance",0.5,"aitchison",0.0928388537532096,400,87471.7473467549
4,"abundance",0.5,"bray",0.359556175407703,400,87471.7473467549
4,"abundance",0.5,"euclidean",0.193148628244021,400,87471.7473467549
4,"abundance",0.5,"jaccard",0.333213843607738,400,87471.7473467549
4,"abundance",0.5,"unifrac_unweighted",0.0550301675491132,400,87471.7473467549
4,"abundance",0.5,"unifrac_weighted_phyloseq",0.576209846476838,400,87471.7473467549
4,"abundance",0.55,"GLaD_0.5_unweighted",0.0648026927582602,400,87471.7473467549
4,"abundance",0.55,"GLaD_0.5_weighted",0.568885398261435,400,87471.7473467549
4,"abundance",0.55,"GLaD_1_unweighted",0.0536731580320936,400,87471.7473467549
4,"abundance",0.55,"GLaD_1_weighted",0.541931453460894,400,87471.7473467549
4,"abundance",0.55,"GUniFrac",0.759203568824805,400,87471.7473467549
4,"abundance",0.55,"aitchison",0.101709319027043,400,87471.7473467549
4,"abundance",0.55,"bray",0.475436785783411,400,87471.7473467549
4,"abundance",0.55,"euclidean",0.265348011313779,400,87471.7473467549
4,"abundance",0.55,"jaccard",0.471457787737469,400,87471.7473467549
4,"abundance",0.55,"unifrac_unweighted",0.078701731077025,400,87471.7473467549
4,"abundance",0.55,"unifrac_weighted_phyloseq",0.71128872674196,400,87471.7473467549
4,"abundance",0.6,"GLaD_0.5_unweighted",0.0389446956999362,400,87471.7473467549
4,"abundance",0.6,"GLaD_0.5_weighted",0.654502770669629,400,87471.7473467549
4,"abundance",0.6,"GLaD_1_unweighted",0.0468333416312102,400,87471.7473467549
4,"abundance",0.6,"GLaD_1_weighted",0.592580587922382,400,87471.7473467549
4,"abundance",0.6,"GUniFrac",0.84993848906749,400,87471.7473467549
4,"abundance",0.6,"aitchison",0.104650097109162,400,87471.7473467549
4,"abundance",0.6,"bray",0.599945909625694,400,87471.7473467549
4,"abundance",0.6,"euclidean",0.300503729324836,400,87471.7473467549
4,"abundance",0.6,"jaccard",0.58456990733623,400,87471.7473467549
4,"abundance",0.6,"unifrac_unweighted",0.0455341269197053,400,87471.7473467549
4,"abundance",0.6,"unifrac_weighted_phyloseq",0.778039768673212,400,87471.7473467549
4,"abundance",0.65,"GLaD_0.5_unweighted",0.0650366423187865,400,87471.7473467549
4,"abundance",0.65,"GLaD_0.5_weighted",0.68426374052368,400,87471.7473467549
4,"abundance",0.65,"GLaD_1_unweighted",0.0588533809375937,400,87471.7473467549
4,"abundance",0.65,"GLaD_1_weighted",0.663975051873192,400,87471.7473467549
4,"abundance",0.65,"GUniFrac",0.875155420938181,400,87471.7473467549
4,"abundance",0.65,"aitchison",0.146897611206398,400,87471.7473467549
4,"abundance",0.65,"bray",0.674442665617159,400,87471.7473467549
4,"abundance",0.65,"euclidean",0.366718170690077,400,87471.7473467549
4,"abundance",0.65,"jaccard",0.660617857724497,400,87471.7473467549
4,"abundance",0.65,"unifrac_unweighted",0.0684562261614022,400,87471.7473467549
4,"abundance",0.65,"unifrac_weighted_phyloseq",0.83669824898825,400,87471.7473467549
4,"abundance",0.7,"GLaD_0.5_unweighted",0.0543981174238656,400,87471.7473467549
4,"abundance",0.7,"GLaD_0.5_weighted",0.712074021231958,400,87471.7473467549
4,"abundance",0.7,"GLaD_1_unweighted",0.0448026927582601,400,87471.7473467549
4,"abundance",0.7,"GLaD_1_weighted",0.659333024037886,400,87471.7473467549
4,"abundance",0.7,"GUniFrac",0.937934885381693,400,87471.7473467549
4,"abundance",0.7,"aitchison",0.132669173767871,400,87471.7473467549
4,"abundance",0.7,"bray",0.726045276802748,400,87471.7473467549
4,"abundance",0.7,"euclidean",0.400605653653746,400,87471.7473467549
4,"abundance",0.7,"jaccard",0.696525677067427,400,87471.7473467549
4,"abundance",0.7,"unifrac_unweighted",0.0381300160500036,400,87471.7473467549
4,"abundance",0.7,"unifrac_weighted_phyloseq",0.86036493225067,400,87471.7473467549
4,"abundance",0.75,"GLaD_0.5_unweighted",0.0493524600426943,400,87471.7473467549
4,"abundance",0.75,"GLaD_0.5_weighted",0.794457925403461,400,87471.7473467549
4,"abundance",0.75,"GLaD_1_unweighted",0.051693829194985,400,87471.7473467549
4,"abundance",0.75,"GLaD_1_weighted",0.745053266563518,400,87471.7473467549
4,"abundance",0.75,"GUniFrac",0.967144710626203,400,87471.7473467549
4,"abundance",0.75,"aitchison",0.202029703084421,400,87471.7473467549
4,"abundance",0.75,"bray",0.830933458269328,400,87471.7473467549
4,"abundance",0.75,"euclidean",0.490917968437269,400,87471.7473467549
4,"abundance",0.75,"jaccard",0.808667914047322,400,87471.7473467549
4,"abundance",0.75,"unifrac_unweighted",0.0557796318353281,400,87471.7473467549
4,"abundance",0.75,"unifrac_weighted_phyloseq",0.920305542940972,400,87471.7473467549
4,"abundance",0.8,"GLaD_0.5_unweighted",0.062434278418815,400,87471.7473467549
4,"abundance",0.8,"GLaD_0.5_weighted",0.841700722634557,400,87471.7473467549
4,"abundance",0.8,"GLaD_1_unweighted",0.0477238462114272,400,87471.7473467549
4,"abundance",0.8,"GLaD_1_weighted",0.80530205724045,400,87471.7473467549
4,"abundance",0.8,"GUniFrac",0.983976457753231,400,87471.7473467549
4,"abundance",0.8,"aitchison",0.172905663621109,400,87471.7473467549
4,"abundance",0.8,"bray",0.899972954812847,400,87471.7473467549
4,"abundance",0.8,"euclidean",0.571253193611053,400,87471.7473467549
4,"abundance",0.8,"jaccard",0.896475951535765,400,87471.7473467549
4,"abundance",0.8,"unifrac_unweighted",0.0561832613811929,400,87471.7473467549
4,"abundance",0.8,"unifrac_weighted_phyloseq",0.949166344436769,400,87471.7473467549
4,"abundance",0.85,"GLaD_0.5_unweighted",0.0447088377032061,400,87471.7473467549
4,"abundance",0.85,"GLaD_0.5_weighted",0.864096830876808,400,87471.7473467549
4,"abundance",0.85,"GLaD_1_unweighted",0.0490140458605473,400,87471.7473467549
4,"abundance",0.85,"GLaD_1_weighted",0.818835769482723,400,87471.7473467549
4,"abundance",0.85,"GUniFrac",0.997236971177075,400,87471.7473467549
4,"abundance",0.85,"aitchison",0.208032026198056,400,87471.7473467549
4,"abundance",0.85,"bray",0.96330027810459,400,87471.7473467549
4,"abundance",0.85,"euclidean",0.647851639893208,400,87471.7473467549
4,"abundance",0.85,"jaccard",0.948741495757771,400,87471.7473467549
4,"abundance",0.85,"unifrac_unweighted",0.0451214823114557,400,87471.7473467549
4,"abundance",0.85,"unifrac_weighted_phyloseq",0.991137604000022,400,87471.7473467549
4,"abundance",0.9,"GLaD_0.5_unweighted",0.0457038069050437,400,87471.7473467549
4,"abundance",0.9,"GLaD_0.5_weighted",0.894507880980875,400,87471.7473467549
4,"abundance",0.9,"GLaD_1_unweighted",0.0419442143760992,400,87471.7473467549
4,"abundance",0.9,"GLaD_1_weighted",0.848843190040925,400,87471.7473467549
4,"abundance",0.9,"GUniFrac",0.996663661645872,400,87471.7473467549
4,"abundance",0.9,"aitchison",0.280547858848231,400,87471.7473467549
4,"abundance",0.9,"bray",0.963976457753231,400,87471.7473467549
4,"abundance",0.9,"euclidean",0.694830156615314,400,87471.7473467549
4,"abundance",0.9,"jaccard",0.961936793817897,400,87471.7473467549
4,"abundance",0.9,"unifrac_unweighted",0.0481455058820617,400,87471.7473467549
4,"abundance",0.9,"unifrac_weighted_phyloseq",0.982021633810566,400,87471.7473467549
4,"abundance",0.95,"GLaD_0.5_unweighted",0.0641445432343878,400,87471.7473467549
4,"abundance",0.95,"GLaD_0.5_weighted",0.92761674454415,400,87471.7473467549
4,"abundance",0.95,"GLaD_1_unweighted",0.0521154888656194,400,87471.7473467549
4,"abundance",0.95,"GLaD_1_weighted",0.877552990391805,400,87471.7473467549
4,"abundance",0.95,"GUniFrac",1,400,87471.7473467549
4,"abundance",0.95,"aitchison",0.248788165573876,400,87471.7473467549
4,"abundance",0.95,"bray",0.973505072550937,400,87471.7473467549
4,"abundance",0.95,"euclidean",0.776712441389005,400,87471.7473467549
4,"abundance",0.95,"jaccard",0.965375056500934,400,87471.7473467549
4,"abundance",0.95,"unifrac_unweighted",0.0526113789623565,400,87471.7473467549
4,"abundance",0.95,"unifrac_weighted_phyloseq",0.988459415169766,400,87471.7473467549
4,"abundance",1,"GLaD_0.5_unweighted",0.0402455049156229,400,87471.7473467549
4,"abundance",1,"GLaD_0.5_weighted",0.948846609095043,400,87471.7473467549
4,"abundance",1,"GLaD_1_unweighted",0.0486943105188219,400,87471.7473467549
4,"abundance",1,"GLaD_1_weighted",0.909534859521624,400,87471.7473467549
4,"abundance",1,"GUniFrac",0.998045176057334,400,87471.7473467549
4,"abundance",1,"aitchison",0.343606118118438,400,87471.7473467549
4,"abundance",1,"bray",0.988121000987619,400,87471.7473467549
4,"abundance",1,"euclidean",0.814530791371138,400,87471.7473467549
4,"abundance",1,"jaccard",0.983403148222028,400,87471.7473467549
4,"abundance",1,"unifrac_unweighted",0.0493614751050792,400,87471.7473467549
4,"abundance",1,"unifrac_weighted_phyloseq",0.991945808880281,400,87471.7473467549
4,"both",0.05,"GLaD_0.5_unweighted",0.031220849488509,400,87471.7473467549
4,"both",0.05,"GLaD_0.5_weighted",0.0465136062894849,400,87471.7473467549
4,"both",0.05,"GLaD_1_unweighted",0.0635883180394244,400,87471.7473467549
4,"both",0.05,"GLaD_1_weighted",0.0499151600073309,400,87471.7473467549
4,"both",0.05,"GUniFrac",0.0482164505468546,400,87471.7473467549
4,"both",0.05,"aitchison",0.0563423317999647,400,87471.7473467549
4,"both",0.05,"bray",0.0382971557426304,400,87471.7473467549
4,"both",0.05,"euclidean",0.0417289436559945,400,87471.7473467549
4,"both",0.05,"jaccard",0.0350456573811713,400,87471.7473467549
4,"both",0.05,"unifrac_unweighted",0.0371611462467906,400,87471.7473467549
4,"both",0.05,"unifrac_weighted_phyloseq",0.0413921239780293,400,87471.7473467549
4,"both",0.1,"GLaD_0.5_unweighted",0.0417183340894279,400,87471.7473467549
4,"both",0.1,"GLaD_0.5_weighted",0.0679619305688469,400,87471.7473467549
4,"both",0.1,"GLaD_1_unweighted",0.06722890190322,400,87471.7473467549
4,"both",0.1,"GLaD_1_weighted",0.0817696541252693,400,87471.7473467549
4,"both",0.1,"GUniFrac",0.0788549754417755,400,87471.7473467549
4,"both",0.1,"aitchison",0.0441445432343877,400,87471.7473467549
4,"both",0.1,"bray",0.057236971177075,400,87471.7473467549
4,"both",0.1,"euclidean",0.0714589338459288,400,87471.7473467549
4,"both",0.1,"jaccard",0.0598499446436132,400,87471.7473467549
4,"both",0.1,"unifrac_unweighted",0.0363619564289161,400,87471.7473467549
4,"both",0.1,"unifrac_weighted_phyloseq",0.0728404482573913,400,87471.7473467549
4,"both",0.15,"GLaD_0.5_unweighted",0.0847936776958753,400,87471.7473467549
4,"both",0.15,"GLaD_0.5_weighted",0.110718484622099,400,87471.7473467549
4,"both",0.15,"GLaD_1_unweighted",0.0887033255812068,400,87471.7473467549
4,"both",0.15,"GLaD_1_weighted",0.1139544931515,400,87471.7473467549
4,"both",0.15,"GUniFrac",0.103555743871127,400,87471.7473467549
4,"both",0.15,"aitchison",0.102180704229337,400,87471.7473467549
4,"both",0.15,"bray",0.074229383227057,400,87471.7473467549
4,"both",0.15,"euclidean",0.0537595925289446,400,87471.7473467549
4,"both",0.15,"jaccard",0.0776415465114696,400,87471.7473467549
4,"both",0.15,"unifrac_unweighted",0.0739944878780008,400,87471.7473467549
4,"both",0.15,"unifrac_weighted_phyloseq",0.126235527205564,400,87471.7473467549
4,"both",0.2,"GLaD_0.5_unweighted",0.136891136436725,400,87471.7473467549
4,"both",0.2,"GLaD_0.5_weighted",0.153293803334916,400,87471.7473467549
4,"both",0.2,"GLaD_1_unweighted",0.104287178032572,400,87471.7473467549
4,"both",0.2,"GLaD_1_weighted",0.169198985632188,400,87471.7473467549
4,"both",0.2,"GUniFrac",0.198991135470286,400,87471.7473467549
4,"both",0.2,"aitchison",0.14894883049683,400,87471.7473467549
4,"both",0.2,"bray",0.0966726767082567,400,87471.7473467549
4,"both",0.2,"euclidean",0.0662510170376222,400,87471.7473467549
4,"both",0.2,"jaccard",0.0878935261967657,400,87471.7473467549
4,"both",0.2,"unifrac_unweighted",0.101868389445815,400,87471.7473467549
4,"both",0.2,"unifrac_weighted_phyloseq",0.182063938784022,400,87471.7473467549
4,"both",0.25,"GLaD_0.5_unweighted",0.19650787698841,400,87471.7473467549
4,"both",0.25,"GLaD_0.5_weighted",0.211871348408423,400,87471.7473467549
4,"both",0.25,"GLaD_1_unweighted",0.206335857030292,400,87471.7473467549
4,"both",0.25,"GLaD_1_weighted",0.220483359227287,400,87471.7473467549
4,"both",0.25,"GUniFrac",0.318341055220269,400,87471.7473467549
4,"both",0.25,"aitchison",0.193410568780231,400,87471.7473467549
4,"both",0.25,"bray",0.162094918448138,400,87471.7473467549
4,"both",0.25,"euclidean",0.131833923700457,400,87471.7473467549
4,"both",0.25,"jaccard",0.146736946283445,400,87471.7473467549
4,"both",0.25,"unifrac_unweighted",0.143493814268719,400,87471.7473467549
4,"both",0.25,"unifrac_weighted_phyloseq",0.284473712308394,400,87471.7473467549
4,"both",0.3,"GLaD_0.5_unweighted",0.28102825911291,400,87471.7473467549
4,"both",0.3,"GLaD_0.5_weighted",0.324436906590257,400,87471.7473467549
4,"both",0.3,"GLaD_1_unweighted",0.231096014769339,400,87471.7473467549
4,"both",0.3,"GLaD_1_weighted",0.315481601323754,400,87471.7473467549
4,"both",0.3,"GUniFrac",0.487088280279115,400,87471.7473467549
4,"both",0.3,"aitchison",0.269260199491822,400,87471.7473467549
4,"both",0.3,"bray",0.205837426640843,400,87471.7473467549
4,"both",0.3,"euclidean",0.111550248608271,400,87471.7473467549
4,"both",0.3,"jaccard",0.20004877974313,400,87471.7473467549
4,"both",0.3,"unifrac_unweighted",0.217297403028248,400,87471.7473467549
4,"both",0.3,"unifrac_weighted_phyloseq",0.420130103928734,400,87471.7473467549
4,"both",0.35,"GLaD_0.5_unweighted",0.461325829532973,400,87471.7473467549
4,"both",0.35,"GLaD_0.5_weighted",0.420491198455386,400,87471.7473467549
4,"both",0.35,"GLaD_1_unweighted",0.3160404932902,400,87471.7473467549
4,"both",0.35,"GLaD_1_weighted",0.419166830133786,400,87471.7473467549
4,"both",0.35,"GUniFrac",0.661463584065667,400,87471.7473467549
4,"both",0.35,"aitchison",0.454850526712861,400,87471.7473467549
4,"both",0.35,"bray",0.274380087299096,400,87471.7473467549
4,"both",0.35,"euclidean",0.128917650512782,400,87471.7473467549
4,"both",0.35,"jaccard",0.259747074526175,400,87471.7473467549
4,"both",0.35,"unifrac_unweighted",0.34905644758695,400,87471.7473467549
4,"both",0.35,"unifrac_weighted_phyloseq",0.525788835521855,400,87471.7473467549
4,"both",0.4,"GLaD_0.5_unweighted",0.621549369846866,400,87471.7473467549
4,"both",0.4,"GLaD_0.5_weighted",0.490325653266942,400,87471.7473467549
4,"both",0.4,"GLaD_1_unweighted",0.38782743207164,400,87471.7473467549
4,"both",0.4,"GLaD_1_weighted",0.475992751206794,400,87471.7473467549
4,"both",0.4,"GUniFrac",0.820774387850557,400,87471.7473467549
4,"both",0.4,"aitchison",0.637845165123535,400,87471.7473467549
4,"both",0.4,"bray",0.399310573739134,400,87471.7473467549
4,"both",0.4,"euclidean",0.165013731928526,400,87471.7473467549
4,"both",0.4,"jaccard",0.406547544916209,400,87471.7473467549
4,"both",0.4,"unifrac_unweighted",0.472471151164076,400,87471.7473467549
4,"both",0.4,"unifrac_weighted_phyloseq",0.655050859563616,400,87471.7473467549
4,"both",0.45,"GLaD_0.5_unweighted",0.764176238641281,400,87471.7473467549
4,"both",0.45,"GLaD_0.5_weighted",0.595301960487503,400,87471.7473467549
4,"both",0.45,"GLaD_1_unweighted",0.447845462196411,400,87471.7473467549
4,"both",0.45,"GLaD_1_weighted",0.572003143594286,400,87471.7473467549
4,"both",0.45,"GUniFrac",0.905568362619308,400,87471.7473467549
4,"both",0.45,"aitchison",0.804440422397325,400,87471.7473467549
4,"both",0.45,"bray",0.566907044938681,400,87471.7473467549
4,"both",0.45,"euclidean",0.188350070282654,400,87471.7473467549
4,"both",0.45,"jaccard",0.543006412115734,400,87471.7473467549
4,"both",0.45,"unifrac_unweighted",0.605795285447457,400,87471.7473467549
4,"both",0.45,"unifrac_weighted_phyloseq",0.782360466662612,400,87471.7473467549
4,"both",0.5,"GLaD_0.5_unweighted",0.906995467765537,400,87471.7473467549
4,"both",0.5,"GLaD_0.5_weighted",0.685987803914183,400,87471.7473467549
4,"both",0.5,"GLaD_1_unweighted",0.5360004985637,400,87471.7473467549
4,"both",0.5,"GLaD_1_weighted",0.635115196165925,400,87471.7473467549
4,"both",0.5,"GUniFrac",0.974211353102288,400,87471.7473467549
4,"both",0.5,"aitchison",0.903528698683973,400,87471.7473467549
4,"both",0.5,"bray",0.657677079642378,400,87471.7473467549
4,"both",0.5,"euclidean",0.242344558160655,400,87471.7473467549
4,"both",0.5,"jaccard",0.626389420285969,400,87471.7473467549
4,"both",0.5,"unifrac_unweighted",0.758860019487339,400,87471.7473467549
4,"both",0.5,"unifrac_weighted_phyloseq",0.847508994161221,400,87471.7473467549
4,"both",0.55,"GLaD_0.5_unweighted",0.955095382912832,400,87471.7473467549
4,"both",0.55,"GLaD_0.5_weighted",0.731153282456223,400,87471.7473467549
4,"both",0.55,"GLaD_1_unweighted",0.589553835434925,400,87471.7473467549
4,"both",0.55,"GLaD_1_weighted",0.684916227773599,400,87471.7473467549
4,"both",0.55,"GUniFrac",0.992180704229337,400,87471.7473467549
4,"both",0.55,"aitchison",0.97731279610736,400,87471.7473467549
4,"both",0.55,"bray",0.77911160534681,400,87471.7473467549
4,"both",0.55,"euclidean",0.299795854269305,400,87471.7473467549
4,"both",0.55,"jaccard",0.746518256509224,400,87471.7473467549
4,"both",0.55,"unifrac_unweighted",0.880852201110846,400,87471.7473467549
4,"both",0.55,"unifrac_weighted_phyloseq",0.920775333639085,400,87471.7473467549
4,"both",0.6,"GLaD_0.5_unweighted",0.98283885375321,400,87471.7473467549
4,"both",0.6,"GLaD_0.5_weighted",0.805527773747053,400,87471.7473467549
4,"both",0.6,"GLaD_1_unweighted",0.685616493646788,400,87471.7473467549
4,"both",0.6,"GLaD_1_weighted",0.740569363358453,400,87471.7473467549
4,"both",0.6,"GUniFrac",1,400,87471.7473467549
4,"both",0.6,"aitchison",0.993327323291744,400,87471.7473467549
4,"both",0.6,"bray",0.856724645459752,400,87471.7473467549
4,"both",0.6,"euclidean",0.376391014790149,400,87471.7473467549
4,"both",0.6,"jaccard",0.839413443856575,400,87471.7473467549
4,"both",0.6,"unifrac_unweighted",0.955742922870138,400,87471.7473467549
4,"both",0.6,"unifrac_weighted_phyloseq",0.946488155606513,400,87471.7473467549
4,"both",0.65,"GLaD_0.5_unweighted",0.996663661645872,400,87471.7473467549
4,"both",0.65,"GLaD_0.5_weighted",0.837640073604309,400,87471.7473467549
4,"both",0.65,"GLaD_1_unweighted",0.798382062762424,400,87471.7473467549
4,"both",0.65,"GLaD_1_weighted",0.807425615379924,400,87471.7473467549
4,"both",0.65,"GUniFrac",1,400,87471.7473467549
4,"both",0.65,"aitchison",0.996663661645872,400,87471.7473467549
4,"both",0.65,"bray",0.939974549317028,400,87471.7473467549
4,"both",0.65,"euclidean",0.426805350655527,400,87471.7473467549
4,"both",0.65,"jaccard",0.927287345424388,400,87471.7473467549
4,"both",0.65,"unifrac_unweighted",0.981446729775181,400,87471.7473467549
4,"both",0.65,"unifrac_weighted_phyloseq",0.96810297086285,400,87471.7473467549
4,"both",0.7,"GLaD_0.5_unweighted",1,400,87471.7473467549
4,"both",0.7,"GLaD_0.5_weighted",0.877421613875839,400,87471.7473467549
4,"both",0.7,"GLaD_1_unweighted",0.856769587478867,400,87471.7473467549
4,"both",0.7,"GLaD_1_weighted",0.826530976002813,400,87471.7473467549
4,"both",0.7,"GUniFrac",1,400,87471.7473467549
4,"both",0.7,"aitchison",1,400,87471.7473467549
4,"both",0.7,"bray",0.957614501324316,400,87471.7473467549
4,"both",0.7,"euclidean",0.524750196888135,400,87471.7473467549
4,"both",0.7,"jaccard",0.957529661331647,400,87471.7473467549
4,"both",0.7,"unifrac_unweighted",1,400,87471.7473467549
4,"both",0.7,"unifrac_weighted_phyloseq",0.98803616099495,400,87471.7473467549
4,"both",0.75,"GLaD_0.5_unweighted",1,400,87471.7473467549
4,"both",0.75,"GLaD_0.5_weighted",0.919158923878566,400,87471.7473467549
4,"both",0.75,"GLaD_1_unweighted",0.838011007384857,400,87471.7473467549
4,"both",0.75,"GLaD_1_weighted",0.864058527407435,400,87471.7473467549
4,"both",0.75,"GUniFrac",1,400,87471.7473467549
4,"both",0.75,"aitchison",1,400,87471.7473467549
4,"both",0.75,"bray",0.987810280708278,400,87471.7473467549
4,"both",0.75,"euclidean",0.514206472836797,400,87471.7473467549
4,"both",0.75,"jaccard",0.985047251885353,400,87471.7473467549
4,"both",0.75,"unifrac_unweighted",0.996090352114669,400,87471.7473467549
4,"both",0.75,"unifrac_weighted_phyloseq",0.993412163284413,400,87471.7473467549
4,"both",0.8,"GLaD_0.5_unweighted",1,400,87471.7473467549
4,"both",0.8,"GLaD_0.5_weighted",0.962022282526218,400,87471.7473467549
4,"both",0.8,"GLaD_1_unweighted",0.894439773681672,400,87471.7473467549
4,"both",0.8,"GLaD_1_weighted",0.938179444508786,400,87471.7473467549
4,"both",0.8,"GUniFrac",1,400,87471.7473467549
4,"both",0.8,"aitchison",1,400,87471.7473467549
4,"both",0.8,"bray",0.998045176057334,400,87471.7473467549
4,"both",0.8,"euclidean",0.660690493646418,400,87471.7473467549
4,"both",0.8,"jaccard",0.998045176057334,400,87471.7473467549
4,"both",0.8,"unifrac_unweighted",1,400,87471.7473467549
4,"both",0.8,"unifrac_weighted_phyloseq",1,400,87471.7473467549
4,"both",0.85,"GLaD_0.5_unweighted",1,400,87471.7473467549
4,"both",0.85,"GLaD_0.5_weighted",0.972924342461531,400,87471.7473467549
